Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-20.50	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-20.50	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-20.40	36.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-20.36	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-20.00	38.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-19.85	41.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-19.80	39.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-19.48	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-19.25	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-18.80	37.17
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-18.00	36.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-17.67	39.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-16.56	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-16.54	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-16.00	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-15.80	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-15.28	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-13.75	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-13.52	24.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-13.52	32.69
